Packet Loss Budget;Latency Budget (μs);Jitter Budget (μs);Data R date Budget (Gbps);Required Mobility;Required Connectivity;Slice Available Transfer Rate (Gbps);Slice Latency (μs);Slice Packet Loss;Slice Jitter (μs);Slice Type;Slice Handover
0.0;1000.0;1.0;1000.0;no;yes;4232.662422154831;2388.839910101143;0.0003933434051894;2250.248330069513;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;4899.866577189747;1176.2873637221633;0.0005238666134517;1866.5162785922123;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5988.511493541403;1971.7355681997728;0.0003661465127009;1827.0306476442054;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;7195.4426064495965;1916.0370770686848;0.000539040194415;2680.835056128964;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;6690.174041055721;2504.279074377261;0.0004510530787254;2652.8515323733563;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;8719.608589907231;2405.281166077571;0.0004427238839174;1455.9869112232734;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;6125.88279942752;2174.7446488271785;0.0006961108898222;1038.9644548593476;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;5234.335118106159;904.4288933387127;0.000208340208723;2246.9257689861283;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4238.85647308384;323.45961058716966;0.0004053765089637;2822.1242987575924;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4294.239038255272;2608.1885579947493;0.0001700444590543;2460.0830081173162;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;5898.806871272108;2497.645904846027;0.0005218227863864;3106.69577246996;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;3334.926337726623;1335.0137700873743;0.0004175050421262;1885.9212313122875;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;5382.088735963362;2231.564257188809;0.0003797427256323;2189.971871686533;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;4969.061651142827;1860.4859776354913;0.0005471386612609;1962.410554783274;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;3787.1262553389374;2724.3281040378383;0.000601941788659;2508.2295011323204;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;3248.6913767718584;2055.723790213703;0.0006971072836523;1524.079605291701;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;9207.941716636113;2600.2605054410988;0.0009884633955792;2129.5427109931425;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;2673.114151497218;1590.9568609623527;0.000405092512507;3098.1939350597854;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4887.580352516365;2190.016131595865;0.0003875542575527;1513.970467948567;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;7037.9359162939845;1724.8820207017343;0.0005007675357847;658.9237421302106;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;5882.173265402976;1587.6955851751134;0.0005145109249802;2350.140895051552;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4211.352995999891;446.7542596039879;0.0007889121239808;3493.8827609951604;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;3013.786798613694;2615.6539172415223;0.0005869385738135;1546.6115029118175;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;5216.789107691997;3166.4626173025963;0.0003426155414357;2851.1415212523084;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;601.7478373167205;1074.6707710808837;0.0003332120748497;2009.330675860644;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;5283.583456149715;2462.3973231540704;0.000613556974602;1345.0750577900546;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;5058.538507059751;2434.6131215295936;0.0004653832937667;2459.08301518387;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6783.858193889578;1656.9348904787043;0.0007359723680334;1051.4810446691506;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;3095.124318149793;1508.3438828509607;0.0005859156782108;3014.185655160377;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4461.434912156531;2787.003353552756;0.0003259063495831;2073.942401733081;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5728.596594454723;2716.74087054071;0.0003040217059804;862.3852605086302;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5343.0786698794855;2300.9937002933184;0.000557514409348;3235.977789870067;feMBB;yes
1e-07;0.1;1.0;1000.0;no;no;2762.979612898786;1653.3542589752444;0.0004430828681774;2571.5985571553224;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3921.4383663152594;2726.3039266046194;0.0006899143685418;2210.699569773569;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;7333.452615125618;1442.2773101834016;0.0005565635471953;2592.170971810518;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5432.667421087644;2947.0916817470684;0.0005532542502588;361.10816647341454;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;2227.250439395947;3088.138376271616;0.0002951274968602;1583.6693483993527;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;6472.406372437782;2787.653680142648;0.0004204715119187;3672.716523043792;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;2335.3253340330416;2228.5392244341615;0.0004921439818938;2086.423985145255;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;4488.85034072835;301.73936676041666;0.000187585741888;1572.9830087487567;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5939.2003782017;1876.8133536731402;0.0006038520551166;2112.612610023822;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;7023.140849051224;3176.5868939671013;0.0006422631000402;1267.6757132681605;MBRLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;1104.3492579382782;2624.704655553662;0.0004117651945716;3051.7288938561223;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;6186.364914099918;2290.2097875676945;0.0007114226073186;1702.3899132044755;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6436.564112644102;1546.103975901308;0.0007041058137618;947.5811317020188;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;4072.233722314477;2682.9375954446123;0.0005872932772314;2113.4603748645436;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5151.999997542344;951.3557055576363;0.0004898660124022;2664.9583713015645;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;1.0;1886.109898912471;0.0006659593292645;2463.446044309257;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;420.9908053726149;3159.9199131290407;0.0002516401152211;1067.713967189556;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;6847.869777893756;1463.7537908551055;0.0005124757044096;1367.3929777729568;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;4102.431100894883;2406.1266193583615;0.0003592908858761;581.495901537925;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;4423.537316201685;828.5847794103731;0.0003895346713988;2475.7778583346458;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;5391.588226756095;1565.1989399724225;0.0005749991685641;2313.402333213299;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4390.673970740342;2119.6423491788287;0.0003659423665013;2377.2920475124192;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;4236.089559460675;2235.747131376356;0.0002449465674956;1709.950655387817;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;5657.916021673097;3378.2967446489465;0.000870065330571;731.7516864987633;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;2508.1888265773;1663.9667024655103;0.0003992628222448;1467.1723199915557;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;6933.502766825679;2396.2912958758366;0.0003593447404297;2739.4377898968264;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4616.7883335468905;2377.588837631559;0.0006990593679474;2247.6941899057897;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;3324.570108515335;1607.4343844854932;0.0003996631471854;847.4901770722971;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;3100.3405607435343;2637.2982574050943;0.0002883776106488;1817.7518081863943;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5071.579368777796;2445.448580757267;0.0003474177095445;2377.337863305361;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;4489.954876654335;1817.6836602271233;0.0004281413096062;1932.8774792663053;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;2419.3580158144878;2129.8020892428985;0.0003215289951891;1054.171255984109;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;3997.541796887336;1360.285868361719;0.0003611672125937;1675.889461148302;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;3651.969861695786;1409.6091334356875;0.0004254334881646;1512.5458039321031;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;7103.383918112029;1985.629147770309;0.0006619291311277;2022.3561469857498;mURLLC;yes
1e-07;0.1;1.0;1000.0;no;no;5217.898949550408;2498.3165167757256;0.0008453724731503;2187.4053025574713;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;7615.804157379535;1777.6606694460522;0.000684831424844;1562.8278068679529;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;3817.3279550919647;1589.0289639887465;0.0004620411829564;2430.6804222768387;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;4515.328707408074;1846.1861776047785;0.0002649018645661;3089.5976760711205;mURLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;5644.690949855318;2552.411627834685;0.0006169124885367;4000.0;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6007.286995521627;1098.7773046122707;0.0003294593849621;1378.9062647715857;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;6202.031622242866;2574.2330378584675;0.0004384339399155;2049.9820763231437;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3520.9653808696125;2341.317194908625;0.0007693173648039;790.9180793104053;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;3567.844718205173;1095.6172513363397;0.000784066353508;1681.897381227584;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;4408.19211756662;1843.153089366444;0.0005297077597037;2852.50811702507;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;7468.431288998649;2424.0481703368146;0.000704480462318;487.3604028033493;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;3332.861474811345;726.3674957538528;0.0006985944277512;1721.869312350222;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4122.379477239935;1309.7861047536223;0.0006095669388457;1976.3417339922137;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;6216.808214386241;984.7259948338265;0.000454767837885;958.2204801479509;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;6127.644382203908;1614.679961127333;0.0004073782198203;2250.933879476;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;5926.104709968563;2691.821593271725;0.0005074117011022;2169.4380561158464;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;5135.225827368708;2532.1766967098556;0.0002861290716746;1592.0196970503828;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3225.4548196873648;1663.0623134513812;0.0004204731506055;2432.5234463812717;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;3849.321914484591;2685.960966861902;0.0005997209890745;1446.4292819367313;MBRLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;6877.795878185596;2442.268035210789;0.0003950033227994;2303.873463963858;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6289.766615870693;2850.0864194432525;0.0007574339854796;2002.6991835782026;feMBB;yes
1e-07;0.1;1.0;1000.0;no;no;2775.747651192186;1940.9699118622225;0.0005410339785023;2156.420521256944;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;6449.451139903085;2359.385141797991;0.0006304505615032;1836.8661982845724;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;7181.579268200765;4000.0;0.0004644964116477;1101.336340282681;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5090.209009391333;1793.618267484065;0.0006053001102311;1068.0305718402228;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5710.897587602565;1956.6791473989279;0.0003117890169318;1486.7131518779104;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;6686.140061762751;1894.0657867423463;0.000570525945447;1636.393223405895;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3841.088625795357;1939.6648160456339;0.0005861591142542;2181.4170583538767;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;8882.774741401696;2372.068949076908;0.0007138607621302;1978.4876107716266;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;7038.759451414447;2038.73959814788;0.0001655178924913;1694.8687992473504;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;5873.79290731457;1090.1010213096863;0.0003880777629568;666.4159371164837;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4942.992677666179;2012.0330778222276;0.0002033243733875;1536.3193033347961;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5825.04661144881;1649.1275718869344;0.0003600736902131;1227.1152073850687;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;2400.2892159757025;847.6549041135675;0.000482145821331;3163.5552302644505;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;8470.29926522138;2763.355130458043;0.0005983402375979;2048.960996602133;MBRLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;6881.797807141676;1645.424128628851;0.0008744640650016;3043.725850602021;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;7440.278659070958;2255.578082471402;0.0007250775217145;2051.335717632321;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;5051.756813278874;0.001;0.0004187232478674;3243.373979924901;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4400.078054733301;2332.6150936464287;0.0006201275858312;2210.3117450648333;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;3876.767045616765;1791.058051450875;0.0007041945267198;2235.755965649665;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;6356.322085643203;963.4353385078056;0.0004833592709775;3298.093298218127;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;4146.340291752825;1632.0544056314582;0.0004894315219443;1525.8199263114495;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4688.269670847686;1542.449815438681;0.0004617375307512;1556.6571794131282;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;5911.074144604304;2500.450637972534;0.0005805259727041;2083.2336309642455;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3901.729359992242;2060.285047604695;0.0005689347106969;3945.100076803919;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;6740.237282177986;985.00793047383;0.000523676715374;1748.450409563608;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;4970.934493696558;2292.3363399039163;0.0007895521240777;2205.872847193067;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;2487.2191560597626;619.5059353044445;0.0006672614186098;2602.4352435281185;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3883.940535832581;1249.9516506847676;0.000230096556051;3065.978128768636;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;7180.591052375445;2009.768528974254;0.0002002386071734;2598.0920678483735;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;3438.9853114815887;1583.801890886091;0.0005695615202724;2992.644431353665;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;6490.480132481492;2794.4746586967103;0.000483095260893;2509.0303738138487;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;5203.2687822515045;2112.8822016869417;0.0002083347952993;2074.691701633605;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;4714.361447168432;2417.306354505667;0.0001833243719225;1281.4008283060332;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;9187.738152280326;2444.493345430703;0.0004584636662695;1655.0897589290241;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;2860.353631157731;1704.5785334538446;0.0005428179431343;1757.7207259474799;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;3767.0673472845274;1289.7203273803998;0.000548980375915;2193.274278672084;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4961.453790039151;1966.7030274271615;0.0003990272911437;2352.057719423565;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;9026.346361851463;2578.149139258312;0.0004071493098387;3276.683004508026;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;4965.334888875619;1844.822346732925;0.0004162291532835;616.7857640122658;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;5457.542522102661;2393.969619544288;0.0005821777536561;1966.7282148006004;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4440.830139938872;1981.8378076453155;0.0002451068875016;3273.216844460133;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5598.154526173412;964.5647590703936;0.0005032353056606;1080.8482257615617;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;4544.183291840336;1021.2771316342095;0.0006698780796575;1530.207020243116;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6159.25512028802;3041.649236521643;0.0004413975858934;2310.902574545524;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;6290.683179588077;1221.650608650316;0.0005267273937454;2579.9341059462;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;4610.363746146806;1574.939025526977;0.0005692809009703;1077.6188135831405;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;3124.8875165129093;2611.725045696781;0.0003903289411791;3031.483801665319;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5156.434150068389;1204.9710229216862;0.0004830713239202;2385.1631500567883;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;7337.135893743874;1544.3254739151064;0.0002833092144364;1070.2562440355914;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;3622.8701204669474;1858.9026481064652;0.0005810129052167;2769.1421236825922;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;5556.972497840436;1771.8012710997236;0.000527144233907;2682.5220589384758;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;2991.133573383973;1352.98486082974;0.0006943639877641;1998.64488327402;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3267.6610770948705;1870.9887261273677;0.0006463083544243;1694.1936868869286;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;7167.559664532429;2452.7237366795944;0.0006969119579789;1221.162143551637;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;6152.940382185025;1918.0655508961418;0.0007047724198389;1727.0428471790383;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;5582.05038920904;1561.021861532178;0.0003793359918182;2686.845284129211;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;1131.264855030226;2630.732108236005;0.000579924655597;854.876875152376;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4079.104029750729;3137.639277455224;0.0006124159220578;1443.9951240826028;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;6011.7555361439645;2636.7609321215677;0.0003960598400744;2193.4899725992386;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;2585.63233104967;1251.15511893193;0.0007055323922875;2473.2672938439828;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;4410.749997717324;1268.8494493976823;0.0004818766237522;2446.773768972319;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;6278.128408747092;2291.3314126607106;0.000606606776785;1478.798739510025;feMBB;yes
1e-07;0.1;1.0;1000.0;no;no;2482.1873342108806;2114.031091445038;0.000683906029962;1931.1529489229245;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;2201.96890284983;1183.483151466061;0.0005713135768416;1693.2951009866574;MBRLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;2511.035444279075;2190.9564111450704;0.0008023278541591;2178.8245850852913;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;5557.919605150585;2065.913117522708;0.0009030466031937;2386.103341493037;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4072.2619516499735;2985.2792198045468;0.0005029990298401;1884.567201711667;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;6463.768036000781;1709.6694478546315;0.0006595513820093;2077.032969090474;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;5202.177138993486;2924.401906101259;0.0008947547352319;1999.9780939940763;mURLLC;yes
1e-07;0.1;1.0;1000.0;no;no;8134.411107443744;2953.611927198584;0.0003970662904217;951.3460700046166;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;2938.235916617461;1551.3326652003414;3.544060639808574e-05;2862.5633056742377;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5553.3975465643125;2236.0241924676543;0.0006606101342947;2690.427814204812;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;3675.274584087421;1859.0293956726184;0.0004356314399564;799.7232057113284;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;6000.754463130192;1831.7238452764504;0.0002995680430579;3404.5413355931564;mURLLC;yes
1e-07;0.1;1.0;1000.0;no;no;5200.373161139688;2164.161773406284;0.0003812371674186;2273.9621192819063;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;3345.464147103336;1473.3785824139277;0.000239942745562;2364.3650053576666;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;4738.605781859558;936.4721788011259;0.0007831258608196;1665.4439500033382;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;5122.317945673216;1645.3672715433347;0.0007423068593693;2082.800892457023;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;4001.7516514979575;2787.254019751825;0.0004617006511359;2364.185595443401;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;6212.324163770131;1864.45902610867;0.0004759119594384;3214.3203312284145;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;3282.1841543212536;1984.504513850572;0.0005325811190046;1269.8924301617742;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;8485.165761962267;2528.4333477237587;0.000778749049116;2749.074695564812;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6589.824885994653;935.22496989514;0.0003232783448593;1719.4726417641173;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;5581.677074902718;2292.738762698082;0.0004723762954801;2946.862945148407;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;9742.216238782868;3113.235887429878;0.00070797200967;1031.7894336916465;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4485.053506648874;2061.0211624470376;0.0004442208596698;1949.163014478236;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;6019.357883295985;718.0148698262333;0.0003607641288304;619.1294124299609;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;5371.59699258808;1949.0730876000505;0.0005277214718575;1560.6268163563568;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6329.479910730839;2406.8118308824605;0.0002028410577585;1681.4813550794277;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;7493.777925716524;2074.716835759471;0.0005619173707049;2290.387095073926;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;5915.32413612283;2181.635419162989;0.0004579560802355;953.6591667497938;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;6736.649526542779;2261.7401866369373;0.0006059933227834;3104.547804622111;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;4083.2784140874055;1378.505273711964;0.0003842558696358;3220.0233474617935;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;4656.95077758508;1461.8315641270942;0.0005754307575334;2102.853761241035;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;7730.706219178295;1753.57146137719;0.0005351297088218;1119.1413099988686;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5995.160796521678;2261.7826435397656;0.0003031886212112;1053.204782370478;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;5414.331354156171;1207.2785258708857;0.0003426094346975;2064.8364489183195;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;3745.218525562319;3370.8917202317016;0.0007049087835411;1471.8135506441495;ERLLC;yes
