Packet Loss Budget,Latency Budget (μs),Jitter Budget (μs),Data Rate Budget (Gbps),Required Mobility,Required Connectivity,Slice Available Transfer Rate (Gbps),Slice Latency (μs),Slice Packet Loss,Slice Jitter (μs),Slice Type,Slice Handover,Latency_Gap,Packet_Loss_Gap,Jitter_Gap,SLA_Respected
0.0,1000.0,1.0,1000.0,0,1,1200.7417722251485,678.2666017278057,0.0,0.5149262014807826,4,0,321.73339827219434,0.0,0.4850737985192174,1
1e-06,1.0,1000.0,1000.0,0,0,1007.5228799509584,0.58889342091492,5.430989753589354e-07,554.2748882193581,0,1,0.4111065790850799,4.5690102464106453e-07,445.7251117806419,1
1e-05,1000.0,1.0,1000.0,0,0,4597.29632415811,2369.52016897922,0.0007297631528653,1604.2505631312592,2,1,-1369.5201689792198,-0.0007197631528653,-1603.2505631312592,0
0.0,1000.0,1.0,1000.0,0,1,5960.83695998528,1942.8491757079823,0.000754833502194,1234.607909228255,4,0,-942.8491757079825,-0.000754833502194,-1233.607909228255,0
1e-05,1000.0,1.0,1000.0,0,0,4667.967387536512,999.4930929485778,0.0004822407205156,2560.4922515621083,2,1,0.5069070514222176,-0.0004722407205155,-2559.4922515621083,0
1e-05,1000.0,1.0,1000.0,0,1,4491.38582970786,3148.959866610147,0.0005928343941901,3129.003435987905,3,1,-2148.959866610147,-0.0005828343941901,-3128.003435987905,0
1e-05,1000.0,1.0,1000.0,0,0,7270.947494108608,1753.7865066419265,0.0007276499156773,1854.125384851529,2,1,-753.7865066419265,-0.0007176499156772,-1853.125384851529,0
1e-06,1000.0,1.0,1000.0,1,0,1365.4613161113857,734.2170701010666,3.259656447620464e-07,0.3647654512908435,1,1,265.7829298989334,6.740343552379536e-07,0.6352345487091565,1
1e-05,1000.0,1.0,1000.0,0,0,1454.0345131090712,945.7887000574716,2.467430851135441e-06,0.2456549655746691,2,1,54.211299942528285,7.53256914886456e-06,0.7543450344253309,1
1e-05,1000.0,1.0,1000.0,0,0,6548.431625787913,1825.793167046452,0.0002998207828329,2559.2078928108845,2,1,-825.7931670464516,-0.0002898207828329,-2558.2078928108845,0
1e-05,1000.0,1.0,1000.0,0,0,1485.5987578583758,641.0462678395035,8.360664086335801e-06,0.6921366907909173,2,1,358.95373216049654,1.6393359136642e-06,0.3078633092090826,1
1e-05,1000.0,1.0,1000.0,0,0,1322.11630803729,532.8724619528053,2.3865987304113717e-06,0.5005222327673075,2,1,467.12753804719466,7.613401269588629e-06,0.4994777672326925,1
1e-07,0.1,1.0,1000.0,0,0,1242.3723382633211,0.0519619761101599,8.600960046793879e-08,0.8655559326337671,0,1,0.04803802388984,1.3990399532061218e-08,0.1344440673662329,1
1e-06,1.0,1000.0,1000.0,0,0,7831.803081196004,1784.121878953086,0.0003730408545608,2857.8336124572825,0,1,-1783.121878953086,-0.0003720408545607,-1857.8336124572825,0
1e-05,1000.0,1.0,1000.0,0,1,3074.801399314189,3172.893230151297,0.0004431755061951,2304.769046031058,3,1,-2172.893230151297,-0.0004331755061951,-2303.769046031058,0
1e-05,1000.0,1.0,1000.0,0,0,2316.262757056857,2629.6587304836457,0.0005561229515959,2127.837792827252,2,1,-1629.6587304836455,-0.0005461229515959,-2126.837792827252,0
1e-05,1000.0,1.0,1000.0,0,0,1212.070149960476,814.7887994814148,3.142568202153167e-06,0.5634564559143899,2,1,185.2112005185852,6.857431797846834e-06,0.4365435440856101,1
0.0,1000.0,1.0,1000.0,0,1,1328.3276474376507,931.5615996900036,0.0,0.776596379758509,4,0,68.4384003099965,0.0,0.2234036202414909,1
1e-05,1000.0,1.0,1000.0,0,0,1790.038877894905,2486.6910539851683,0.0004948219580263,1510.3671562682107,2,1,-1486.6910539851683,-0.0004848219580262,-1509.3671562682107,0
1e-05,1000.0,1.0,1000.0,0,1,1284.9051320924846,944.5922498563124,3.920575588395281e-06,0.6681139847581472,3,1,55.407750143687736,6.07942441160472e-06,0.3318860152418528,1
1e-07,0.1,1.0,1000.0,0,0,5945.481034921142,1963.5849532873067,0.0002606021968165,1545.2026875694644,0,1,-1963.4849532873068,-0.0002605021968165,-1544.2026875694644,0
1e-06,1.0,1000.0,1000.0,0,0,1345.645291192553,0.7492469862654512,5.010070383237975e-07,413.7470392875196,0,1,0.2507530137345488,4.989929616762025e-07,586.2529607124804,1
0.0,1000.0,1.0,1000.0,0,1,6281.090378139041,2723.0698935370297,0.0003163568886615,2534.1477745505367,4,0,-1723.0698935370297,-0.0003163568886615,-2533.1477745505367,0
1e-06,1.0,1000.0,1000.0,0,0,8199.44688326841,1657.2585702564184,0.0005259194909889,2210.366770841944,0,1,-1656.2585702564184,-0.0005249194909889,-1210.366770841944,0
1e-06,1000.0,1.0,1000.0,1,0,1071.6729649328497,702.0420456038471,8.644680331144938e-07,0.8098934881941061,1,1,297.9579543961529,1.3553196688550617e-07,0.1901065118058938,1
1e-05,1000.0,1.0,1000.0,0,0,3106.9056472408506,2608.742660339713,0.0006565807340394,1656.6464115659371,2,1,-1608.742660339713,-0.0006465807340394,-1655.6464115659371,0
1e-07,0.1,1.0,1000.0,0,0,6370.674729110011,1348.849145467132,0.0004314706501163,2364.552068199736,0,1,-1348.7491454671322,-0.0004313706501162,-2363.552068199736,0
1e-06,1000.0,1.0,1000.0,1,0,7224.132780349781,1274.244144206049,0.0004039680314915,2851.811689687642,1,1,-274.244144206049,-0.0004029680314914,-2850.811689687642,0
1e-05,1000.0,1.0,1000.0,0,1,5652.242149119635,3677.4037054531927,0.0003611175804826,1747.9317500099678,3,1,-2677.4037054531927,-0.0003511175804826,-1746.9317500099678,0
0.0,1000.0,1.0,1000.0,0,1,7417.8423505153405,1426.626478104978,0.0005418356103839,1688.463058269511,4,0,-426.6264781049781,-0.0005418356103839,-1687.463058269511,0
1e-05,1000.0,1.0,1000.0,0,0,4795.10268672521,3077.823808199566,0.0002884415639596,1898.2006060809333,2,1,-2077.823808199566,-0.0002784415639596,-1897.2006060809333,0
1e-07,0.1,1.0,1000.0,0,0,1207.902067252899,0.0911936324780001,4.4043728065808153e-08,0.7827659566327838,0,1,0.0088063675219998,5.5956271934191855e-08,0.2172340433672162,1
1e-07,0.1,1.0,1000.0,0,0,4709.975586443775,1716.0836553580498,0.0004806062334439,2757.297593393368,0,1,-1715.98365535805,-0.0004805062334439,-2756.297593393368,0
1e-05,1000.0,1.0,1000.0,0,0,8965.176145063273,1782.2351150135362,0.0004129868124006,2107.345195284528,2,1,-782.2351150135362,-0.0004029868124005,-2106.345195284528,0
1e-09,1000.0,1.0,1000.0,1,0,1095.0767218290189,889.9055758885465,3.941521823184609e-10,0.6239721944438542,1,1,110.09442411145346,6.058478176815391e-10,0.3760278055561458,1
1e-07,0.1,1.0,1000.0,0,0,3139.510899436464,2891.942338732078,0.0004228345942201,1715.7359755917569,0,1,-2891.842338732078,-0.0004227345942201,-1714.7359755917569,0
0.0,1000.0,1.0,1000.0,0,1,8087.853681212954,2504.067532108096,0.000547423329775,2874.404504665711,4,0,-1504.0675321080962,-0.000547423329775,-2873.404504665711,0
0.0,1000.0,1.0,1000.0,0,1,3778.655932697413,1858.924394190851,0.0004091778200224,1781.142720536138,4,0,-858.924394190851,-0.0004091778200224,-1780.142720536138,0
0.0,1000.0,1.0,1000.0,0,1,1201.5955656966134,547.3301585059969,0.0,0.3097851105425501,4,0,452.6698414940031,0.0,0.6902148894574499,1
0.0,1000.0,1.0,1000.0,0,1,5780.923276243463,2013.745820011943,0.0005426373283059,1818.0624322698657,4,0,-1013.7458200119428,-0.0005426373283059,-1817.0624322698657,0
0.0,1000.0,1.0,1000.0,0,1,5917.061626076949,2088.5577731110043,0.000634518285094,1034.4817260156656,4,0,-1088.5577731110045,-0.000634518285094,-1033.4817260156656,0
0.0,1000.0,1.0,1000.0,0,1,1470.8402229709034,579.6228604151349,0.0,0.3342566280649273,4,0,420.37713958486506,0.0,0.6657433719350727,1
0.0,1000.0,1.0,1000.0,0,1,1402.6516727679575,903.6827351632936,0.0,0.7732681549769052,4,0,96.31726483670629,0.0,0.2267318450230948,1
1e-06,1.0,1000.0,1000.0,0,0,1318.1167900218531,0.7127674541180513,4.048736032965291e-07,788.8612158203972,0,1,0.2872325458819487,5.951263967034709e-07,211.1387841796028,1
0.0,1000.0,1.0,1000.0,0,1,1115.4167567516172,651.1982641627528,0.0,0.8605836508412293,4,0,348.8017358372472,0.0,0.1394163491587706,1
1e-09,1000.0,1.0,1000.0,1,0,6786.761405985264,1962.748006320203,0.0006260573330802,1924.564581411156,1,1,-962.7480063202032,-0.0006260563330802,-1923.564581411156,0
1e-05,1000.0,1.0,1000.0,0,0,2831.0293130121795,2060.6964652917395,0.0007170192562305,2166.489194212647,2,1,-1060.6964652917395,-0.0007070192562305,-2165.489194212647,0
1e-06,1000.0,1.0,1000.0,1,0,3907.8544730118674,2292.2733506246104,0.0005214519665585,1338.9780723212846,1,1,-1292.2733506246104,-0.0005204519665585,-1337.9780723212846,0
1e-06,1.0,1000.0,1000.0,0,0,3259.804676606233,736.7613141400351,0.0006185715752548,2852.1608246135884,0,1,-735.7613141400351,-0.0006175715752548,-1852.1608246135884,0
1e-05,1000.0,1.0,1000.0,0,0,5566.798351168749,2115.3190135169707,0.0005741560725673,2205.00432552344,2,1,-1115.3190135169707,-0.0005641560725672,-2204.00432552344,0
1e-06,1000.0,1.0,1000.0,1,0,2414.67897055114,2163.767210467868,0.0005018515281457,2818.0084269633267,1,1,-1163.7672104678682,-0.0005008515281457,-2817.0084269633267,0
1e-05,1000.0,1.0,1000.0,0,0,3129.449169992933,2050.101304946809,0.0004288363651315,677.4864779462528,2,1,-1050.1013049468088,-0.0004188363651314,-676.4864779462528,0
1e-09,1000.0,1.0,1000.0,1,0,3892.052539746224,1881.5897244204668,0.0004415663560225,2325.275763297609,1,1,-881.5897244204668,-0.0004415653560225,-2324.275763297609,0
1e-09,1000.0,1.0,1000.0,1,0,2006.149277967501,0.001,0.0002795506131559,2268.462090245719,1,1,999.999,-0.0002795496131559,-2267.462090245719,0
1e-05,1000.0,1.0,1000.0,0,0,4954.172793418815,2378.7634537582144,0.0006729397675725,1980.626574065349,2,1,-1378.7634537582144,-0.0006629397675725,-1979.626574065349,0
1e-06,1.0,1000.0,1000.0,0,0,1490.025684193009,1351.1972583471215,0.000811891081412,1650.9188813101523,0,1,-1350.1972583471215,-0.000810891081412,-650.9188813101523,0
0.0,1000.0,1.0,1000.0,0,1,5809.327058444297,2409.1407263313245,0.0002650307408313,1007.719052474072,4,0,-1409.1407263313245,-0.0002650307408313,-1006.719052474072,0
1e-06,1.0,1000.0,1000.0,0,0,4338.863439158322,2833.430169495943,0.0006730087337362,1087.9695602908184,0,1,-2832.430169495943,-0.0006720087337361,-87.96956029081844,0
1e-09,1000.0,1.0,1000.0,1,0,3960.6319851404687,882.5986767421421,0.0004925927557003,2866.00212577511,1,1,117.40132325785794,-0.0004925917557003,-2865.00212577511,0
0.0,1000.0,1.0,1000.0,0,1,1030.461207863786,822.4137126964677,0.0,0.8068106365417637,4,0,177.58628730353234,0.0,0.1931893634582363,1
1e-05,1000.0,1.0,1000.0,0,0,4899.866577189747,1176.2873637221633,0.0005238666134517,1866.5162785922123,2,1,-176.28736372216326,-0.0005138666134517,-1865.5162785922123,0
1e-05,1000.0,1.0,1000.0,0,0,5988.511493541403,1971.7355681997728,0.0003661465127009,1827.0306476442047,2,1,-971.7355681997728,-0.0003561465127008,-1826.0306476442047,0
1e-05,1000.0,1.0,1000.0,0,0,7195.4426064495965,1916.0370770686848,0.000539040194415,2680.835056128964,2,1,-916.0370770686848,-0.000529040194415,-2679.835056128964,0
1e-05,1000.0,1.0,1000.0,0,1,6690.174041055721,2504.279074377261,0.0004510530787254,2652.8515323733563,3,1,-1504.2790743772612,-0.0004410530787253,-2651.8515323733563,0
1e-05,1000.0,1.0,1000.0,0,1,8719.608589907231,2405.281166077571,0.0004427238839174,1455.9869112232734,3,1,-1405.281166077571,-0.0004327238839174,-1454.9869112232734,0
1e-06,1.0,1000.0,1000.0,0,0,6125.88279942752,2174.7446488271785,0.0006961108898222,1038.9644548593476,0,1,-2173.7446488271785,-0.0006951108898222,-38.9644548593476,0
1e-09,1000.0,1.0,1000.0,1,0,5234.335118106159,904.4288933387128,0.000208340208723,2246.9257689861283,1,1,95.57110666128722,-0.000208339208723,-2245.9257689861283,0
1e-09,1000.0,1.0,1000.0,1,0,1495.982933753823,708.1533116606478,7.282755748108222e-10,0.3741563866038957,1,1,291.8466883393522,2.717244251891779e-10,0.6258436133961043,1
0.0,1000.0,1.0,1000.0,0,1,4294.239038255272,2608.1885579947493,0.0001700444590543,2460.083008117316,4,0,-1608.188557994749,-0.0001700444590543,-2459.083008117316,0
0.0,1000.0,1.0,1000.0,0,1,5898.806871272108,2497.645904846027,0.0005218227863864,3106.69577246996,4,0,-1497.645904846027,-0.0005218227863864,-3105.69577246996,0
0.0,1000.0,1.0,1000.0,0,1,3334.926337726623,1335.0137700873745,0.0004175050421262,1885.9212313122875,4,0,-335.0137700873745,-0.0004175050421262,-1884.9212313122875,0
0.0,1000.0,1.0,1000.0,0,1,5382.088735963362,2231.564257188809,0.0003797427256323,2189.971871686533,4,0,-1231.5642571888088,-0.0003797427256323,-2188.971871686533,0
1e-06,1000.0,1.0,1000.0,1,0,1139.97341544672,718.9960200726171,3.2187203451728564e-07,0.2498460875167245,1,1,281.00397992738294,6.781279654827144e-07,0.7501539124832755,1
1e-07,0.1,1.0,1000.0,0,0,3787.1262553389374,2724.3281040378383,0.000601941788659,2508.2295011323204,0,1,-2724.2281040378384,-0.000601841788659,-2507.2295011323204,0
1e-06,1000.0,1.0,1000.0,1,0,3248.6913767718584,2055.723790213703,0.0006971072836523,1524.079605291701,1,1,-1055.723790213703,-0.0006961072836523,-1523.079605291701,0
1e-05,1000.0,1.0,1000.0,0,0,9207.941716636113,2600.2605054410988,0.0009884633955792,2129.5427109931425,2,1,-1600.2605054410988,-0.0009784633955792,-2128.5427109931425,0
1e-06,1000.0,1.0,1000.0,1,0,2673.114151497218,1590.9568609623527,0.000405092512507,3098.1939350597854,1,1,-590.9568609623527,-0.000404092512507,-3097.1939350597854,0
0.0,1000.0,1.0,1000.0,0,1,4887.580352516365,2190.016131595865,0.0003875542575527,1513.970467948567,4,0,-1190.0161315958649,-0.0003875542575527,-1512.970467948567,0
1e-05,1000.0,1.0,1000.0,0,0,7037.9359162939845,1724.8820207017343,0.0005007675357847,658.9237421302106,2,1,-724.8820207017343,-0.0004907675357846,-657.9237421302106,0
1e-06,1000.0,1.0,1000.0,1,0,5882.173265402976,1587.6955851751134,0.0005145109249802,2350.140895051552,1,1,-587.6955851751134,-0.0005135109249802,-2349.140895051552,0
0.0,1000.0,1.0,1000.0,0,1,4211.352995999891,446.7542596039879,0.0007889121239808,3493.8827609951604,4,0,553.245740396012,-0.0007889121239808,-3492.8827609951604,0
1e-07,0.1,1.0,1000.0,0,0,1186.4263355409903,0.0760261648376207,2.313454546407444e-08,0.633192139708406,0,1,0.0239738351623792,7.686545453592555e-08,0.3668078602915939,1
1e-06,1000.0,1.0,1000.0,1,0,5216.789107691997,3166.4626173025963,0.0003426155414357,2851.1415212523084,1,1,-2166.4626173025963,-0.0003416155414356,-2850.1415212523084,0
0.0,1000.0,1.0,1000.0,0,1,601.7478373167205,1074.6707710808837,0.0003332120748497,2009.330675860644,4,0,-74.6707710808837,-0.0003332120748497,-2008.330675860644,0
0.0,1000.0,1.0,1000.0,0,1,5283.583456149715,2462.3973231540704,0.000613556974602,1345.0750577900546,4,0,-1462.3973231540704,-0.000613556974602,-1344.0750577900546,0
1e-09,1000.0,1.0,1000.0,1,0,1198.9563485832784,631.7027235765111,1.461580464992429e-10,0.2927799020672802,1,1,368.29727642348894,8.53841953500757e-10,0.7072200979327198,1
0.0,1000.0,1.0,1000.0,0,1,6783.858193889578,1656.9348904787043,0.0007359723680334,1051.4810446691506,4,0,-656.9348904787043,-0.0007359723680334,-1050.4810446691506,0
1e-09,1000.0,1.0,1000.0,1,0,3095.124318149793,1508.3438828509609,0.0005859156782108,3014.185655160377,1,1,-508.3438828509609,-0.0005859146782108,-3013.185655160377,0
1e-05,1000.0,1.0,1000.0,0,0,4461.434912156531,2787.003353552756,0.0003259063495831,2073.942401733081,2,1,-1787.003353552756,-0.000315906349583,-2072.942401733081,0
1e-05,1000.0,1.0,1000.0,0,0,5728.596594454723,2716.74087054071,0.0003040217059804,862.3852605086302,2,1,-1716.74087054071,-0.0002940217059803,-861.3852605086302,0
1e-05,1000.0,1.0,1000.0,0,0,5343.0786698794855,2300.9937002933184,0.000557514409348,3235.977789870067,2,1,-1300.9937002933184,-0.000547514409348,-3234.977789870067,0
1e-07,0.1,1.0,1000.0,0,0,1182.914578441391,0.0851314209403204,1.4320198007754028e-08,0.8285394236091705,0,1,0.0148685790596795,8.567980199224596e-08,0.1714605763908294,1
0.0,1000.0,1.0,1000.0,0,1,3921.4383663152594,2726.3039266046194,0.0006899143685418,2210.699569773569,4,0,-1726.3039266046194,-0.0006899143685418,-2209.699569773569,0
1e-09,1000.0,1.0,1000.0,1,0,7333.452615125618,1442.2773101834016,0.0005565635471953,2592.170971810518,1,1,-442.2773101834016,-0.0005565625471953,-2591.170971810518,0
0.0,1000.0,1.0,1000.0,0,1,5432.667421087644,2947.0916817470684,0.0005532542502588,361.10816647341454,4,0,-1947.0916817470684,-0.0005532542502588,-360.10816647341454,0
1e-05,1000.0,1.0,1000.0,0,0,2227.250439395947,3088.138376271616,0.0002951274968602,1583.6693483993529,2,1,-2088.138376271616,-0.0002851274968602,-1582.6693483993529,0
0.0,1000.0,1.0,1000.0,0,1,6472.406372437782,2787.653680142648,0.0004204715119187,3672.716523043792,4,0,-1787.6536801426482,-0.0004204715119187,-3671.716523043792,0
1e-05,1000.0,1.0,1000.0,0,0,1001.8094813646774,750.8278360111318,4.079114270669387e-06,0.2764021864005476,2,1,249.1721639888682,5.920885729330614e-06,0.7235978135994524,1
1e-05,1000.0,1.0,1000.0,0,1,1343.418452649919,762.5038422487651,4.3546781381683166e-06,0.827777243323957,3,1,237.49615775123493,5.645321861831684e-06,0.172222756676043,1
0.0,1000.0,1.0,1000.0,0,1,5939.2003782017,1876.81335367314,0.0006038520551166,2112.612610023822,4,0,-876.81335367314,-0.0006038520551166,-2111.612610023822,0
1e-06,1000.0,1.0,1000.0,1,0,1199.1357759649086,512.654089577597,7.76857488610882e-07,0.8342851186170289,1,1,487.345910422403,2.231425113891179e-07,0.165714881382971,1
1e-06,1000.0,1.0,1000.0,1,0,1104.3492579382782,2624.704655553662,0.0004117651945716,3051.7288938561223,1,1,-1624.7046555536622,-0.0004107651945716,-3050.7288938561223,0
1e-06,1.0,1000.0,1000.0,0,0,1044.2883694153786,0.628313951897258,4.056333442518404e-07,210.65370103296488,0,1,0.371686048102742,5.943666557481596e-07,789.3462989670352,1
0.0,1000.0,1.0,1000.0,0,1,1053.1492256117851,603.0076994243964,0.0,0.5464361706927832,4,0,396.9923005756036,0.0,0.4535638293072168,1
1e-05,1000.0,1.0,1000.0,0,0,4072.233722314477,2682.9375954446123,0.0005872932772314,2113.460374864544,2,1,-1682.9375954446125,-0.0005772932772313,-2112.460374864544,0
1e-05,1000.0,1.0,1000.0,0,0,1408.7281625879402,593.0594097330908,1.770768844395419e-06,0.5930123360723139,2,1,406.9405902669092,8.229231155604581e-06,0.4069876639276861,1
0.0,1000.0,1.0,1000.0,0,1,1.0,1886.109898912471,0.0006659593292645,2463.446044309257,4,0,-886.109898912471,-0.0006659593292645,-2462.446044309257,0
1e-07,0.1,1.0,1000.0,0,0,420.9908053726149,3159.9199131290407,0.0002516401152211,1067.713967189556,0,1,-3159.8199131290407,-0.0002515401152211,-1066.713967189556,0
1e-06,1.0,1000.0,1000.0,0,0,6847.869777893756,1463.7537908551055,0.0005124757044096,1367.3929777729568,0,1,-1462.7537908551055,-0.0005114757044095,-367.3929777729568,0
1e-07,0.1,1.0,1000.0,0,0,4102.431100894883,2406.126619358361,0.0003592908858761,581.495901537925,0,1,-2406.026619358361,-0.0003591908858761,-580.495901537925,0
1e-07,0.1,1.0,1000.0,0,0,4423.537316201685,828.5847794103731,0.0003895346713988,2475.7778583346458,0,1,-828.4847794103731,-0.0003894346713987,-2474.7778583346458,0
1e-07,0.1,1.0,1000.0,0,0,1183.940845488405,0.0634722352718334,7.722975739335906e-08,0.477451686979649,0,1,0.0365277647281665,2.2770242606640953e-08,0.522548313020351,1
0.0,1000.0,1.0,1000.0,0,1,4390.673970740342,2119.6423491788287,0.0003659423665013,2377.2920475124192,4,0,-1119.642349178829,-0.0003659423665013,-2376.2920475124192,0
1e-07,0.1,1.0,1000.0,0,0,4236.089559460675,2235.747131376356,0.0002449465674956,1709.950655387817,0,1,-2235.647131376356,-0.0002448465674956,-1708.950655387817,0
1e-06,1000.0,1.0,1000.0,1,0,5657.916021673097,3378.2967446489465,0.000870065330571,731.7516864987633,1,1,-2378.2967446489465,-0.000869065330571,-730.7516864987633,0
1e-05,1000.0,1.0,1000.0,0,0,2508.1888265773,1663.9667024655105,0.0003992628222448,1467.1723199915557,2,1,-663.9667024655105,-0.0003892628222448,-1466.1723199915557,0
1e-05,1000.0,1.0,1000.0,0,1,1198.3754039348707,513.9808525248644,1.636646150816576e-06,0.4770470027003313,3,1,486.0191474751356,8.363353849183425e-06,0.5229529972996687,1
1e-05,1000.0,1.0,1000.0,0,0,4616.7883335468905,2377.588837631559,0.0006990593679474,2247.6941899057897,2,1,-1377.5888376315588,-0.0006890593679474,-2246.6941899057897,0
1e-05,1000.0,1.0,1000.0,0,0,1199.690055641601,620.7700312313663,5.134210652185562e-06,0.2025252382013743,2,1,379.22996876863374,4.865789347814439e-06,0.7974747617986256,1
1e-05,1000.0,1.0,1000.0,0,1,3100.3405607435343,2637.2982574050943,0.0002883776106488,1817.7518081863943,3,1,-1637.2982574050943,-0.0002783776106488,-1816.7518081863943,0
0.0,1000.0,1.0,1000.0,0,1,1177.2163346364564,843.9450272544279,0.0,0.8637052944481816,4,0,156.05497274557206,0.0,0.1362947055518184,1
0.0,1000.0,1.0,1000.0,0,1,1051.423634821144,932.0384049631808,0.0,0.4519614998417255,4,0,67.96159503681929,0.0,0.5480385001582745,1
0.0,1000.0,1.0,1000.0,0,1,2419.358015814488,2129.8020892428985,0.0003215289951891,1054.171255984109,4,0,-1129.8020892428983,-0.0003215289951891,-1053.171255984109,0
